SAL,SAL 2021 Name,POA 2021 Code
50573,Gorrie,6556
50574,Gosnells,6110
50575,Gracetown,6284
50576,Granville (WA),6503
50577,Grass Patch,6446
50578,Grass Valley,6403
50579,Green Head,6514
50580,Green Range,6328
50581,Green Valley (WA),6330
50582,Greenbushes,6254
50583,Greenfields,6210
50584,Greenhills,6302
50585,Greenmount (WA),6056
50586,Greenough,6532
50587,Greenwood (WA),6024
50588,Greenwoods Valley,6405
50589,Gregory (WA),6535
50590,Grey,6521
50591,Greys Plain,6701
50592,Grimwade,6253
50593,Guilderton,6041
50594,Guildford (WA),6055
50595,Gundaring,6315
50596,Gunyidi,6513
50597,Gutha,6623
50598,Gwambygine,6302
50599,Gwelup,6018
50600,Gwindinup,6237
50601,Hacketts Gully,6076
50602,Halls Creek (WA),6770
50603,Halls Head,6210
50604,Hamel,6215
50605,Hamelin Bay,6288
50606,Hamelin Pool,6532
50607,Hamersley,6022
50608,Hamersley Range,6716
50609,Hamilton Hill,6163
50610,Hammond Park,6164
50611,Hannans,6430
50612,Harris River,6225
50613,Harrisdale,6112
50614,Harrismith,6361
50615,Harvey,6220
50616,Hastings (WA),6308
50617,Hatter Hill,6356
50618,Hay (WA),6333
50619,Haynes,6112
50620,Hazelmere,6055
50621,Hazelvale,6333
50622,Heathridge,6027
50623,Helena Valley,6056
50624,Henderson,6166
50625,Henley Brook,6055
50626,Henty (WA),6236
50627,Herdsman,6017
50628,Herne Hill (WA),6056
50629,Herron,6211
50630,Hester,6255
50631,Hester Brook,6255
50632,Higginsville,6443
50633,High Wycombe,6057
50634,Highbury (WA),6313
50635,Highgate (WA),6003
50636,Hilbert,6112
50637,Hill River (WA),6521
50638,Hillarys,6025
50639,Hillman,6168
50640,Hillside (WA),6312
50641,Hilton (WA),6163
50642,Hindmarsh (WA),6462
50643,Hines Hill,6413
50644,Hithergreen,6280
50645,Hocking,6065
50646,Hoddys Well,6566
50647,Hoffman,6220
50648,Holleton,6426
50649,Holmwood,6522
50650,Holt Rock,6355
50651,Holyoake,6213
50652,Hope Valley (WA),6165
50653,Hopeland (WA),6125
50654,Hopetoun (WA),6348
50655,Horrocks,6535
50656,Houtman Abrolhos,6530
50657,Hovea,6071
50658,Howatharra,6532
50659,Howick (WA),6450
50660,Hulongine,6460
50661,Huntingdale (WA),6110
50662,Hyden,6359
50663,Ikewa,6522
50664,Iluka (WA),6028
50665,Indee,6721
50666,Inggarda,6701
50667,Inglehope,6213
50668,Inglewood (WA),6052
50669,Inkpen,6302
50670,Innaloo,6018
50671,Innawanga,6751
50672,Irishtown (WA),6401
50673,Irrunytju,872
50674,Irwin,6525
50675,Israelite Bay,6452
50676,Isseka,6535
50677,Jackitup,6335
50678,Jacup,6337
50679,Jalbarragup,6275
50680,Jaloran,6315
50681,Jandabup,6077
50682,Jandakot,6164
50683,Jane Brook,6056
50684,Jardee,6258
50685,Jarlmadangah Burru,6728
50686,Jarrahdale,6124
50687,Jarrahwood,6275
50688,Jelcobine,6306
50689,Jennacubbine,6401
50690,Jennapullin,6401
50691,Jerdacuttup,6346
50692,Jerramungup,6337
50693,Jibberding,6612
50694,Jigalong,6753
50695,Jilakin,6365
50696,Jindalee (WA),6036
50697,Jindong,6280
50698,Jingalup,6395
50699,Jitarning,6365
50700,Jolimont,6014
50701,Joondalup,6027
50702,Joondanna,6060
50703,Julimar,6567
50704,Juna Downs,6751
50705,Jurien Bay,6516
50706,Kadathinni,6519
50707,Kalamunda,6076
50708,Kalannie,6468
50709,Kalbarri,6536
50710,Kalbarri National Park,6536
50711,Kalgan,6330
50712,Kalgoorlie,6430
50713,Kalgup,6280
50714,Kallaroo,6025
50715,Kaloorup,6280
50716,Kalumburu,6740
50717,Kambalda East,6442
50718,Kambalda West,6442
50719,Kangaroo Gully,6255
50720,Kanowna,6431
50721,Kanpa,872
50722,Karakin,6044
50723,Karalundi,6642
50724,Karawara,6152
50725,Kardinya,6163
50726,Karijini,6751
50727,Karlgarin,6358
50728,Karlkurla,6430
50729,Karloning,6479
50730,Karloo,6530
50731,Karnup,6176
50732,Karragullen,6111
50733,Karrakatta,6010
50734,Karrakup,6122
50735,Karramindie,6429
50736,Karranadgin,6460
50737,Karratha,6714
50738,Karratha Industrial Estate,6714
50739,Karridale,6288
50740,Karrinyup,6018
50741,Karroun Hill,6472
50742,Katanning,6317
50743,Katrine,6401
50744,Kauring,6302
50745,Kealy,6280
50746,Kebaringup,6335
50747,Kellerberrin,6410
50748,Kelmscott,6111
50749,Kendenup,6323
50750,Kenmare (WA),6316
50751,Kennedy Range,6701
50752,Kensington (WA),6151
50753,Kentdale,6333
50754,Kenwick,6107
50755,Keralup,6182
50756,Kewdale,6105
50757,Keysbrook,6126
50758,Kiara,6054
50759,Kimbolton (WA),6728
50760,King Leopold Ranges,6728
50761,King River,6330
50762,Kings Park (WA),6005
50763,Kingsford (WA),6701
50764,Kingsley,6026
50765,Kingston (WA),6256
50766,Kinross,6028
50767,Kirk Rock,6372
50768,Kirup,6251
50769,Kojaneerup South,6328
50770,Kojarena,6532
50771,Kojonup,6395
50772,Kokeby,6304
50773,Kondinin,6367
50774,Kondut,6605
50775,Konnongorring,6603
50776,Koojan,6510
50777,Kookynie,6431
50778,Koolanooka,6623
50779,Koolyanobbing,6427
50780,Koomberkine,6461
50781,Koondoola,6064
50782,Koongamia,6056
50783,Koorda,6475
50784,Korbel,6415
50785,Kordabup,6333
50786,Korrelocking,6485
50787,Kronkup,6330
50788,Kudardup,6290
50789,Kuender,6353
50790,Kukerin,6352
50791,Kulikup,6244
50792,Kulin,6365
50793,Kulin West,6365
50794,Kulja,6470
50795,Kumarina,6642
50796,Kundat Djaru,6770
50797,Kunjin,6375
50798,Kununoppin,6489
50799,Kununurra,6743
50800,Kupartiya,6770
50801,Kurnalpi,6431
50802,Kurrenkutten,6375
50803,Kweda,6306
50804,Kwelkan,6490
50805,Kwinana Beach,6167
50806,Kwinana Town Centre,6167
50807,Kwolyin,6385
50808,Lagrange,6725
50809,Lake Argyle,6743
50810,Lake Austin,6640
50811,Lake Biddy,6355
50812,Lake Brown,6479
50813,Lake Camm,6355
50814,Lake Carnegie,6646
50815,Lake Clifton,6215
50816,Lake Coogee,6166
50817,Lake Darlot,6438
50818,Lake Deborah,6484
50819,Lake Grace,6353
50820,Lake Hinds,6603
50821,Lake Jasper,6260
50822,Lake King,6356
50823,Lake Margarette,6475
50824,Lake Muir,6258
50825,Lake Ninan,6603
50826,Lake Toolbrunup,6320
50827,Lake Wells,6440
50828,Lakelands (WA),6180
50829,Lamington (WA),6430
50830,Lancelin,6044
50831,Landsdale,6065
50832,Lange,6330
50833,Langford,6147
50834,Latham (WA),6616
50835,Lathlain,6100
50836,Laverton (WA),6440
50837,Learmonth (WA),6707
50838,Leda,6170
50839,Ledge Point,6043
50840,Leederville,6007
50841,Leeman,6514
50842,Leeming,6149
50843,Leeuwin,6290
50844,Leinster,6437
50845,Lennard Brook,6503
50846,Leonora,6438
50847,Leschenault,6233
50848,Lesley,6111
50849,Lesmurdie,6076
50850,Lexia,6079
50851,Lime Lake,6315
50852,Linfarne,6258
50853,Little Grove,6330
50854,Little Italy,6359
50855,Little Sandy Desert,6646
50856,Lockier,6522
50857,Lockridge,6054
50858,Lockyer (WA),6330
50859,Lol Gray,6311
50860,Londonderry (WA),6429
50861,Lort River,6447
50862,Lowden,6240
50863,Lower Chittering,6084
50864,Lower Hotham,6390
50865,Lower King,6330
50866,Lowlands,6330
50867,Ludlow,6280
50868,Lumeah (WA),6395
50869,Lyalls Mill,6225
50870,Lyndon,6701
50871,Lynwood (WA),6147
50872,Macleod (WA),6701
50873,Maddington,6109
50874,Madeley,6065
50875,Madora Bay,6210
50876,Madura,6443
50877,Magenta (WA),6355
50878,Magitup,6338
50879,Mahogany Creek,6072
50880,Mahomets Flats,6530
50881,Maida Vale,6057
50882,Maitland (WA),6714
50883,Malabaine,6401
50884,Malaga,6090
50885,Malebelling,6302
50886,Mallee Hill,6353
50887,Malmalling,6556
50888,Malyalling,6370
50889,Mandogalup,6167
50890,Mandurah,6210
50891,Manjimup,6258
50892,Manmanning,6465
50893,Manning,6152
50894,Mantamaru,872
50895,Manypeaks,6328
50896,Marangaroo,6064
50897,Maranup,6256
50898,Marbelup,6330
50899,Marble Bar,6760
50900,Marchagee,6515
50901,Mardella,6125
50902,Mardie,6714
50903,Margaret River (WA),6285
50904,Mariginiup,6078
50905,Marmion,6020
50906,Marne,6608
50907,Marracoonda,6317
50908,Marradong,6390
50909,Marrah,6532
50910,Marrinup,6213
50911,Martin,6110
50912,Marvel Loch,6426
50913,Marybrook,6280
50914,Massey Bay,6701
50915,Maya,6614
50916,Mayanup,6244
50917,Maylands (WA),6051
50918,McAlinden,6225
50919,McBeath,6770
50920,McKail,6330
50921,Meadow,6532
50922,Meadow Springs,6210
50923,Meckering,6405
50924,Meda,6728
50925,Medina,6167
50926,Meekatharra,6642
50927,Meeking,6392
50928,Meelon,6208
50929,Meenaar,6401
50930,Meerup,6262
50931,Melaleuca,6079
50932,Melville (WA),6156
50933,Menora,6050
50934,Menzies (WA),6436
50935,Merilup,6352
50936,Merivale,6450
50937,Merkanooka,6625
50938,Merredin,6415
50939,Merriwa (WA),6030
50940,Meru,6530
50941,Metricup,6280
50942,Mettler,6328
50943,Miamoon,6612
50944,Middle Swan,6056
50945,Middlesex (WA),6258
50946,Middleton Beach,6330
50947,Midland,6056
50948,Midvale,6056
50949,Miling,6575
50950,Millars Well,6714
50951,Millbridge,6232
50952,Millbrook (WA),6330
50953,Millendon,6056
50954,Mills Lake,6336
50955,Millstream (WA),6716
50956,Milo,6525
50957,Milpara,6330
50958,Mimegarra,6507
50959,Mindarabin,6336
50960,Mindarie (WA),6030
50961,Mindarra,6503
50962,Minding,6315
50963,Mingenew,6522
50964,Minigin,6312
50965,Minilya,6701
50966,Minnenooka,6532
50967,Minnivale,6462
50968,Minyirr,6725
50969,Mira Mar,6330
50970,Mirrabooka (WA),6061
50971,Mitchell Plateau,6740
50972,Mobrup,6395
50973,Mocardy,6603
50974,Mogumber,6506
50975,Mokine,6401
50976,Mokup,6394
50977,Mollerin,6475
50978,Molloy Island,6290
50979,Monjebup,6338
50980,Monjingup,6450
50981,Moodiarrup,6393
50982,Moojebing,6317
50983,Mooliabeenee,6504
50984,Moondah,6503
50985,Moondyne,6567
50986,Moonies Hill,6320
50987,Moonyoonooka,6532
50988,Moora (WA),6510
50989,Moore River National Park,6503
50990,Mooriary,6522
50991,Moorine Rock,6425
50992,Morangup,6083
50993,Morawa,6623
50994,Morbinning,6304
50995,Mordalup,6258
50996,Moresby (WA),6530
50997,Morgantown,6701
50998,Morley,6062
50999,Mornington (WA),6221
51000,Mosman Park (WA),6012
51001,Moulyinning,6351
51002,Mount Adams,6525
51003,Mount Anketell,6714
51004,Mount Barker (WA),6324
51005,Mount Budd,6522
51006,Mount Burges,6429
51007,Mount Caroline,6410
51008,Mount Claremont,6010
51009,Mount Clarence,6330
51010,Mount Elphinstone,6330
51011,Mount Erin,6532
51012,Mount Hampton,6426
51013,Mount Hardey,6302
51014,Mount Hardman,6765
51015,Mount Hawthorn,6016
51016,Mount Helena,6082
51017,Mount Hill,6528
51018,Mount Holland,6426
51019,Mount Horner,6525
51020,Mount Jackson,6426
51021,Mount Lawley,6050
51022,Mount Lindesay (WA),6333
51023,Mount Madden,6356
51024,Mount Magnet,6638
51025,Mount Melville,6330
51026,Mount Nasura,6112
51027,Mount Ney,6447
51028,Mount Observation (WA),6302
51029,Mount Palmer,6426
51030,Mount Pleasant (WA),6153
51031,Mount Richon,6112
51032,Mount Romance,6333
51033,Mount Sheila,6751
51034,Mount Sheridan (WA),6355
51035,Mount Stirling,6383
51036,Mount Tarcoola,6530
51037,Mount Walker (WA),6369
51038,Mount Wells,6390
51039,Mouroubra,6472
51040,Muchea,6501
51041,Muckenburra,6503
51042,Mueller Ranges,6770
51043,Muja,6225
51044,Mukinbudin,6479
51045,Mulataga,6714
51046,Mulga Downs,6751
51047,Mullaloo,6027
51048,Mullalyup,6252
51049,Mullewa,6630
51050,Mullingar,6430
51051,Muluckine,6401
51052,Mumballup,6225
51053,Mumberkine,6401
51054,Mundabullangana,6721
51055,Mundaring,6073
51056,Mundijong,6123
51057,Mundrabilla,6443
51058,Mungalup,6225
51059,Munglinup,6450
51060,Munster,6166
51061,Muntadgin,6420
51062,Muradup,6394
51063,Murchison (WA),6630
51064,Murdoch,6150
51065,Murdong,6317
51066,Muresk,6401
51067,Myalup,6220
51068,Myara,6207
51069,Myaree,6154
51070,Myrup,6450
51071,Nabawa,6532
51072,Nairibin,6350
51073,Nalkain,6485
51074,Nalyerlup,6338
51075,Namban,6512
51076,Nambeelup,6207
51077,Nambung,6521
51078,Nanarup,6330
51079,Nanga,6537
51080,Nanga Brook,6215
51081,Nangeenan,6414
51082,Nangetty,6522
51083,Nannup,6275
51084,Nanson,6532
51085,Nanutarra,6751
51086,Napier,6330
51087,Naraling,6532
51088,Narembeen,6369
51089,Narngulu,6532
51090,Narra Tarra,6532
51091,Narraloggan,6302
51092,Narrikup,6326
51093,Narrogin,6312
51094,Narrogin Valley,6312
51095,Naturaliste,6281
51096,Naval Base,6165
51097,Neale,6440
51098,Nedlands,6009
51099,Needilup,6336
51100,Neendaling,6353
51101,Neerabup,6031
51102,Neergabby,6503
51103,Nembudding,6485
51104,Neridup,6450
51105,Nerramyne,6630
51106,Nerren Nerren,6532
51107,New Norcia,6509
51108,Newcarlbeon,6475
51109,Newdegate,6355
51110,Newlands (WA),6251
51111,Newman,6753
51112,Ngaanyatjarra-Giles,872
51113,Nickol,6714
51114,Nilgen,6044
51115,Nillup,6288
51116,Ningaloo,6701
51117,Nippering,6350
51118,Nirimba (WA),6208
51119,Noggerup,6225
51120,Nokaning,6415
51121,Nolba,6532
51122,Nollamara,6061
51123,Nomans Lake,6312
51124,Noranda,6062
51125,Nornalup,6333
51126,Norpa,6415
51127,Norseman,6443
51128,North Baandee,6412
51129,North Bannister,6390
51130,North Beach (WA),6020
51131,North Bodallin,6424
51132,North Boyanup,6237
51133,North Burngup,6353
51134,North Cascade,6445
51135,North Coogee,6163
51136,North Dandalup,6207
51137,North Eradu,6532
51138,North Fremantle,6159
51139,North Greenbushes,6254
51140,North Jindong,6280
51141,North Kellerberrin,6410
51142,North Kukerin,6352
51143,North Kununoppin,6489
51144,North Lake,6163
51145,North Lake Grace,6353
51146,North Moulyinning,6351
51147,North Perth,6006
51148,North Plantations,6701
51149,North Stirlings,6338
51150,North Tammin,6409
51151,North Trayning,6488
51152,North Walpole,6398
51153,North West Cape,6707
51154,North Wialki,6473
51155,North Yelbeni,6487
51156,North Yunderup,6208
51157,Northam,6401
51158,Northampton,6535
51159,Northbridge (WA),6003
51160,Northcliffe,6262
51161,Northern Gully,6532
51162,Nowergup,6032
51163,Nugadong,6609
51164,Nukarni,6480
51165,Nullagine,6758
51166,Nullaki,6330
51167,Nulsen,6450
51168,Nungarin,6490
51169,Nunierra,6630
51170,Nunile,6566
51171,Nyabing,6341
51172,O'Connor (WA),6163
51173,Oakajee,6532
51174,Oakford,6121
51175,Ocean Beach,6333
51176,Ocean Reef,6027
51177,Ogilvie,6535
51178,Old Plains,6569
51179,Oldbury,6121
51180,Ongerup,6336
51181,Onslow,6710
51182,Oombulgurri,6740
51183,Ora Banda,6431
51184,Orana,6330
51185,Orange Grove (WA),6109
51186,Orange Springs,6503
51187,Orchid Valley,6394
51188,Ord River,6770
51189,Orelia,6167
51190,Osborne Park,6017
51191,Osmington,6285
51192,Padbury,6025
51193,Palgarup,6258
51194,Pallinup,6335
51195,Palmdale (WA),6328
51196,Palmer (WA),6225
51197,Palmyra (WA),6157
51198,Pannawonica,6716
51199,Pantapin,6384
51200,Papulankutja,872
51201,Paraburdoo,6754
51202,Paradise (WA),6236
51203,Pardoo,6721
51204,Parker Range,6426
51205,Parkerville,6081
51206,Parkeston,6434
51207,Parkfield,6233
51208,Parklands (WA),6180
51209,Parkwood (WA),6147
51210,Parmelia,6167
51211,Parryville,6333
51212,Patjarr,872
51213,Paulls Valley,6076
51214,Paynedale,6239
51215,Paynes Find,6612
51216,Paynesville (WA),6638
51217,Peaceful Bay,6333
51218,Peak Hill (WA),6642
51219,Pearsall,6065
51220,Peedamulla,6710
51221,Peerabeelup,6260
51222,Pegs Creek,6714
51223,Pelican Point (WA),6230
51224,Pemberton,6260
51225,Peppermint Grove,6011
51226,Peppermint Grove Beach,6271
51227,Perenjori,6620
51228,Perillup,6324
51229,Peron,6168
51230,Perth (WA),6000
51231,Perth Airport,6105
51232,Perup,6258
51233,Petrudor,6468
51234,Piara Waters,6112
51235,Piawaning,6572
51236,Piccadilly (WA),6430
51237,Pickering Brook,6076
51238,Picton (WA),6229
51239,Picton East,6229
51240,Piesse Brook,6076
51241,Piesseville,6315
51242,Pindar,6631
51243,Pingaring,6357
51244,Pingelly,6308
51245,Pingrup,6343
51246,Pinjar,6078
51247,Pinjarra,6208
51248,Pink Lake,6450
51249,Pintharuka,6623
51250,Pinwernying,6317
51251,Pippingarra,6722
51252,Pithara,6608
51253,Plumridge Lakes,6431
51254,Point Samson,6720
51255,Popanyinning,6309
51256,Porongurup,6324
51257,Port Albany,6330
51258,Port Denison,6525
51259,Port Hedland,6721
51260,Port Kennedy,6172
51261,Postans,6167
51262,Preston Beach,6215
51263,Preston Settlement,6225
51264,Prevelly,6285
51265,Prince Regent River,6740
51266,Pumphreys Bridge,6308
51267,Purnululu,6770
51268,Quairading,6383
51269,Qualeup,6394
51270,Quedjinup,6281
51271,Queens Park (WA),6107
51272,Queenwood,6239
51273,Quelagetting,6405
51274,Quellington,6302
51275,Quindalup,6281
51276,Quindanning,6391
51277,Quinninup,6258
51278,Quinns Rocks,6030
51279,Ranford,6390
51280,Rangeway,6530
51281,Ravensthorpe,6346
51282,Ravenswood (WA),6208
51283,Rawlinna,6434
51284,Red Gully,6503
51285,Red Hill (WA),6056
51286,Redbank (WA),6721
51287,Redcliffe (WA),6104
51288,Redgate (WA),6286
51289,Redmond,6327
51290,Redmond West,6327
51291,Reedy,6640
51292,Regans Ford,6507
51293,Reinscourt,6280
51294,Remlap,6472
51295,Reservoir (WA),6076
51296,Ridgewood (WA),6030
51297,Ringbark,6258
51298,Riverton (WA),6148
51299,Rivervale,6103
51300,Robinson,6330
51301,Rockingham (WA),6168
51302,Rocklea (WA),6751
51303,Rockwell,6532
51304,Rocky Gully (WA),6397
51305,Roebourne,6718
51306,Roebuck,6725
51307,Roelands,6226
51308,Roleystone,6111
51309,Rosa Brook,6285
51310,Rosa Glen,6285
51311,Rossmore (WA),6401
51312,Rossmoyne,6148
51313,Rothsay,6620
51314,Rottnest Island,6161
51315,Ruabon,6280
51316,Rudds Gully,6532
51317,Ryansbrook,6395
51318,Sabina River,6280
51319,Safety Bay,6169
51320,Salmon Gums,6445
51321,Salter Point,6152
51322,Samson,6163
51323,San Remo (WA),6210
51324,Sandpatch,6330
51325,Sandsprings,6532
51326,Sandstone,6639
51327,Sandy Gully (WA),6535
51328,Sawyers Valley,6074
51329,Scaddan,6447
51330,Scarborough (WA),6019
51331,Schroeder,6285
51332,Scotsdale,6333
51333,Scott River,6288
51334,Scott River East,6275
51335,Scotts Brook,6244
51336,Seabird,6042
51337,Secret Harbour,6173
51338,Seppings,6330
51339,Serpentine (WA),6125
51340,Seville Grove,6112
51341,Shackleton,6386
51342,Shadforth (WA),6333
51343,Shannon (WA),6262
51344,Shark Bay,6537
51345,Shelley (WA),6148
51346,Shenton Park,6008
51347,Sherlock (WA),6714
51348,Shoalwater (WA),6169
51349,Shotts,6225
51350,Siesta Park,6280
51351,Silver Sands,6210
51352,Sinagra,6065
51353,Sinclair,6450
51354,Singleton (WA),6175
51355,Sir Samuel,6437
51356,Skeleton Rock,6426
51357,Smith Brook,6258
51358,Solus,6207
51359,Somerville (WA),6430
51360,Sorrento (WA),6020
51361,South Bodallin,6424
51362,South Boulder,6432
51363,South Bunbury,6230
51364,South Burracoppin,6421
51365,South Carnarvon,6701
51366,South Datatine,6317
51367,South Doodlakine,6411
51368,South Fremantle,6162
51369,South Glencoe,6317
51370,South Greenough,6528
51371,South Guildford,6055
51372,South Hedland,6722
51373,South Kalgoorlie,6430
51374,South Kukerin,6352
51375,South Kumminin,6368
51376,South Kununoppin,6489
51377,South Lake,6164
51378,South Lake Grace,6353
51379,South Murchison,6635
51380,South Newdegate,6355
51381,South Perth,6151
51382,South Plantations,6701
51383,South Quairading,6383
51384,South Stirling,6324
51385,South Tammin,6409
51386,South Trayning,6488
51387,South Yelbeni,6487
51388,South Yilgarn,6426
51389,South Yuna,6532
51390,South Yunderup,6208
51391,Southampton (WA),6253
51392,Southern Brook,6401
51393,Southern Cross (WA),6426
51394,Southern River,6110
51395,Spalding (WA),6530
51396,Spearwood,6163
51397,Spencer Park,6330
51398,Spencers Brook,6401
51399,Springfield (WA),6525
51400,Springs,6308
51401,St George Ranges,6728
51402,St James (WA),6102
51403,St Ronans,6302
51404,Stake Hill,6181
51405,Stirling (WA),6021
51406,Stirling Estate,6271
51407,Stirling Range National Park,6338
51408,Stoneville,6081
51409,Stove Hill,6714
51410,Strathalbyn (WA),6530
51411,Stratham,6237
51412,Stratherne,6309
